x0,x1,x2,x3,x4,alvos
-2.1734888033086994,5.72514031484668,4.089535703896503,1.6051100047545512,-8.708775830955261,0
-1.9787088028126725,10.271909820992263,3.8855951392572536,1.4397711908777127,-8.882586022059908,0
-1.5767378691684208,10.268971530213902,4.229308781101644,0.8619137408869584,-7.495185572314016,0
-4.1252113398863655,7.957576608941793,3.283216070610221,2.1344843430943583,-6.1810798374956235,0
-4.204826837462883,10.510319812033826,2.0360256117790714,-0.13099361556006306,-7.533533873101961,0
-1.5278943880014904,7.2270144566191545,4.669449354342403,2.0811170616928796,-5.9756620682580905,0
-1.3720572978590593,8.714139006908908,6.201141756022861,1.1614740593598856,-9.556023080302337,0
-3.5907502054503517,8.883931731291694,4.573296886270893,2.284436854740365,-6.516809242753299,0
-1.346849835487445,7.847563870929436,4.735257778409148,3.801714576173302,-9.827723659387445,0
-5.700419251511997,6.52023414229559,3.1511107430030165,0.5601356456108084,-6.6351850333846505,0
-4.0921716772950845,9.97961306033136,4.45122216419076,3.2697215267471513,-9.093513479506584,0
-1.5214716521587421,10.085179111976576,4.754623371295373,0.9113905536391502,-6.535297677682112,0
-2.7084707130740284,9.272212724312027,2.2131009163932194,0.8415015137800173,-5.194876704760118,0
-2.7109354978031024,8.566207006146438,3.231594587813551,2.928257489757701,-5.621390064942149,0
-2.208904903964372,7.6465808144102745,3.0301446468684645,4.2373634184898155,-6.658967168865081,0
-2.0189828049998386,8.790639254962612,4.154279848259646,1.537620949178283,-6.670060067909876,0
-1.8635707972965376,9.071830988538048,6.09065716915586,0.24337658626439373,-6.66897219528266,0
-4.310119694901359,9.212313485929528,3.61276413483286,1.925606313493189,-7.521222481371347,0
-2.1613869060505886,8.708500606151484,4.460025276113147,2.606487397058725,-5.87975853800638,0
-1.5270159414865025,9.174903313293521,5.1758465140486045,1.7172428327817824,-5.524743866109099,0
-3.0228529000642315,8.123397923655315,3.795866274179213,-0.5943751033507554,-7.634997144260371,0
-2.425614425630095,10.19449129582848,5.2082317015011785,2.0383903774670173,-4.148713634070626,0
-1.9152510019789197,9.516189193941521,5.120373271314225,1.7023133068575322,-6.875529489737177,0
-2.4528991011124397,11.152882470441616,5.348208379102247,2.233402928320258,-6.3490871927751025,0
-2.097435561832502,10.602935892742977,3.2816994656688667,0.005894162743864451,-6.324568927974221,0
-3.130238004142619,8.29557685232712,5.306331016396391,1.2257250882327915,-7.474790046743035,0
