x0,x1,x2,x3,x4,alvos
-0.2711388247590776,-12.913352627479291,0.9709246206841096,-0.48056151063380614,-19.073951456511207,0
1.0273945118811012,17.398444080157937,-0.3886791435775505,-1.5828202698127294,-20.232686063875526,0
3.7072007361761132,17.37885547496886,1.9027451353850515,-5.435203269751092,-10.983349732236245,0
-13.28262240194352,1.969555999821469,-4.4045396012244336,3.048600744964907,-2.2226448334469566,0
-13.813392385786969,18.98784402043502,-12.719142660098766,-12.05458564606457,-11.23900507082254,0
4.032823943955648,-2.9008583489961275,4.837015623656775,2.69281886895505,-0.8531930385300761,0
5.0717378782385225,7.013305319602232,15.048298301526499,-3.438134479931577,-24.72226645215838,0
-9.719548172370093,8.145256815487476,4.195999169846711,4.048284155938284,-4.460840868498129,0
5.2397876273826185,1.236137746405749,5.27573845076841,14.1634689654912,-26.533603646059106,0
-23.78400847944773,-7.612727111153223,-5.285241785272465,-7.447057238258759,-5.250012806040473,0
-13.06235798466831,15.449799009085243,3.3821676893124932,10.61684863598353,-21.63886911352002,0
4.075642182907305,16.15357268672001,5.404842403343241,-5.105357851403147,-4.584097101356886,0
-3.837684889861273,10.733796768956362,-11.53864062933778,-5.571284783797367,4.352042718123078,0
-3.8541167880550993,6.027091981185766,-4.7486828198689,8.340421722720524,1.5086203169095338,0
-0.507246162463562,-0.10374929705532665,-6.091682426169479,17.067794580934624,-5.40856037591001,0
0.7589011639666592,7.523306973293588,1.4025522497717318,-0.9304885478089271,-5.482513036208646,0
1.7949812153220002,9.397918530463167,14.311734389079827,-9.55878430056819,-5.475260552027206,0
-14.515344768710143,10.33446851307303,-2.207552506406844,1.6560805476237785,-11.15692912595178,0
-0.19045950970500725,6.975715981219405,3.440855102128408,6.195287771394018,-0.21383617018533663,0
4.038680254055567,10.08506736216632,8.212996688364788,0.26699067621440054,2.152928309129871,0
-5.933566136462626,3.075031431244942,-0.9868715774311569,-15.143795564669183,-11.915426878545276,0
-1.9519763069017175,16.882320579066043,8.428897938048618,2.407974307449301,11.326463189386358,0
1.4504465174394534,12.360306566486324,7.8431750701355964,0.167460503386067,-6.852309181723986,0
-2.1338741434506807,23.271595076486953,9.362075788722407,3.7080579798042383,-3.3426938686434866,0
0.23588278508223937,19.605284558496027,-4.414650300833465,-11.142000457371719,-3.179238769970946,0
-6.649466830318543,4.222890955723636,9.082893370683365,-3.009794287445538,-10.847379561763034,0
4.544890688536134,0.9416033852774603,-8.026474872066999,8.162773018610187,-11.184760484454948,0
-18.468890195513943,-1.3872566045491972,16.98442005110077,12.559280141150625,-7.906924363468936,0
-7.521391084561101,-8.522754321737509,11.45109557525873,-5.930317082431599,-6.650662714608661,0
-0.45226266260251524,11.530389295103696,15.614775904626313,3.3775960355793933,-9.35393556270789,0
-6.082665388578087,5.208915344449503,-1.8841137500798073,-2.499034261930123,-18.352338145011462,0
-5.18773560221062,21.497327257261354,5.66828683679675,6.36978044444207,-17.046601646159587,0
-8.190221286472621,-5.287086767255934,-5.124681998026734,-3.3804521415089726,2.4158713508229273,0
0.7406158573466763,5.558748515331343,19.51961488812354,11.576462071247919,7.64907513079925,0
8.221297734548326,1.9440638172841735,9.231614509841506,-12.055420059328764,9.770890062969864,0
1.7747368567488868,17.497860641082063,16.970846811573562,-4.649974947384973,-9.310542674598688,0
3.6639075713579397,3.2275734685884503,24.11066346344743,-12.188775822794405,-15.140659743425628,0
0.23975109322898858,6.001864920020195,-1.0018070544101478,-3.6557908194708384,11.979383729110397,0
2.8758063991390506,6.961244666657887,1.6972730431660112,12.16303864505718,-9.215248557756231,0
-9.694861138698176,15.692649482041748,7.012369910859867,-6.329469328183125,-7.4860571513767535,0
-11.707538243007619,2.8115972805427685,10.825005683342091,-4.4414530628568185,4.192498560310156,0
8.732444823972752,20.152892156133547,-2.405247712010053,2.5883292726173033,-10.827087048777884,0
-6.083385717372012,18.653669502426915,-4.933404917480075,8.138596320125622,-1.543178363392939,0
-3.1525238127246915,5.290684668965894,11.732018136780535,-9.268109694974948,-2.8713604430125104,0
-1.7084340824151638,8.292464815748644,10.888464977159723,22.282698497840624,-2.68800585428892,0
-11.073822260470088,14.475272019855492,3.314094411055181,-4.6315090601989555,11.598154852098224,0
-0.27686728545164874,17.098408406650535,-0.007146235960018288,-2.22818877348445,-11.450668517184402,0
-3.4279497789169375,10.254579116962471,25.19929355375077,-6.88366595285944,4.229030961171034,0
-3.803240714232918,4.745095697458427,4.595655937667091,0.13756605328507976,-3.764835885102284,0
-2.5518893897460564,3.7441355219474683,-8.87657897239806,9.870147284970415,-9.697011059947995,0
-5.564479402002843,5.7066762176567245,-1.9887913319217816,-2.3881839107140195,-26.90170336444899,0
16.60309003608695,23.76159619476259,15.547362763841736,8.603297504779732,-6.758480965072356,0
-2.657604059145872,-4.373750847723464,-3.9403758392571593,-5.967519751284792,-6.060845730753936,0
2.1268375893460822,4.636047437498151,-5.184553316760892,20.966303631145504,-9.36542130808882,0
-21.075096614877793,7.175249556627227,9.664998944073456,12.134174056546456,-13.427420927490399,0
-0.5705281343878497,25.393477497240227,5.558770581939266,14.3832725218045,-5.519843967892804,0
2.6834962379800995,-0.7687021652041324,8.930567095284623,-5.344357766149487,-1.9152414634573889,0
-13.311184918595352,20.975356092337613,6.348922231656182,4.105814057500223,-10.090665249809081,0
9.045512712801738,16.102794610167546,3.5432562678932777,3.574245037328113,-24.24655381619455,0
-1.2431497754258103,3.5937564263286648,5.834171344007922,-4.287179957935109,-1.4853834411770679,0
-12.244036761926662,17.409065266765246,15.240724128341709,7.849178202981097,-14.515605286842634,0
7.469418818801045,16.741662191875044,5.296317805450483,-1.9259905074284496,-3.6490627217168266,0
2.0615824595615537,16.778476688304007,10.575582968463824,13.786438687377764,-1.2776835642519178,0
-15.963760224118584,-5.054505871754857,-2.3411661827399843,8.32243321978356,-9.282511095860299,0
5.201604926670143,16.802745708359314,15.727105406556893,10.04199328273142,-19.937371826579422,0
4.719062301953989,9.16628877669552,0.3645472068400597,-9.987261282573956,-13.19369382073463,0
3.171676299858879,9.754117100607097,9.680478345036162,16.07666946236656,-5.031997407590207,0
5.265383898329134,8.766620123105735,1.9541582531355348,12.74152334365847,10.362289116313315,0
8.656657864375763,-1.4629081918968652,-10.67034180591875,9.503446308424532,-6.658099738221567,0
2.272566112248116,29.490190376500664,7.79374301126491,2.9509230057221685,-11.003112487890895,0
-12.567920026483506,16.087092820671756,-2.9655914950145146,-4.754100700442108,-6.945851787551665,0
4.876103243682873,22.667125757626017,11.628594161311135,2.0463244498618307,-9.803941565811613,0
-6.225435612212493,4.036388808948089,1.7959697088972235,9.589258434714289,4.740774788547698,0
-7.976651944093734,4.935425508198523,-15.237013796458415,9.33178976512204,-4.368731483390196,0
9.62066896041842,11.5139539769819,2.135689170496577,-10.819818096359128,-17.82834811548613,0
1.8386676006574705,17.293653544843114,-13.024973577162916,4.859397081328159,-9.041253740571577,0
-13.121509751930823,6.119158358334293,4.083160252924019,5.855697656424358,-13.060964329339036,0
-8.518633020364177,-0.029138296765919947,10.799697715674448,12.120285863171947,-3.4837372386996646,0
-12.441207470645729,2.4838428557595567,15.166010902485379,-12.05168669156499,-0.8288146368522193,0
3.2108584873563757,13.03361918569454,11.499446289967349,10.041336282169386,5.373883218776051,0
-12.630150534433888,17.75022424305969,26.866383168647623,11.52228747819927,-5.13052066272037,0
